Timestamp,Solar_kW,Battery_kW,Diesel_kW,Load_Output_kW,Battery_Percent,Renewable_Percent
2025-06-26 06:42:45,0,-23.0,1266.3,1213.0,19.0,0.0
2025-06-26 06:47:45,0,-0.4,1141.8,1108.2,19.0,0.0
2025-06-26 06:52:45,0,-7.4,1174.1,1135.6,19.0,0.0
2025-06-26 06:57:46,0,-13.3,1140.0,1089.5,20.5,0.0
2025-06-26 07:02:46,0,-7.8,1208.7,1156.8,20.5,0.0
2025-06-26 07:07:47,0,-9.0,1311.7,1262.1,20.0,0.0
2025-06-26 07:12:47,0,-5.5,1281.1,1243.1,20.0,0.0
2025-06-26 07:17:47,0,-10.5,1284.8,1242.1,20.0,0.0
2025-06-26 07:22:48,0,-9.4,1231.9,1193.5,20.0,0.0
2025-06-26 07:27:48,0,-6.6,1282.3,1240.9,20.0,0.0
2025-06-26 07:32:48,19.0,-7.4,1247.4,1236.4,20.0,1.1
2025-06-26 07:37:49,37.0,-11.3,1190.4,1196.2,20.0,2.0
2025-06-26 07:42:49,66.0,-11.7,1233.6,1256.9,20.0,4.3
2025-06-26 07:47:49,86.0,-3.9,1140.1,1196.8,20.0,6.6
2025-06-26 07:52:50,101.0,-3.9,1154.7,1227.4,20.0,7.3
2025-06-26 07:57:50,146.0,-7.4,1084.9,1198.2,20.0,11.2
2025-06-26 08:02:50,193.0,5.5,1056.2,1232.3,20.0,14.7
2025-06-26 08:07:51,243.0,-10.2,1079.7,1289.1,20.0,17.8
2025-06-26 08:12:51,309.0,-2.0,993.0,1275.2,20.0,24.6
2025-06-26 08:17:52,835.0,-69.1,545.0,1305.0,20.0,59.7
2025-06-26 08:22:52,970.0,-197.6,547.6,1302.4,21.0,59.8
2025-06-26 08:27:52,1013.0,-41.4,325.7,1302.9,22.0,77.7
2025-06-26 08:32:53,1264.0,-119.1,200.6,1338.8,22.0,86.3
2025-06-26 08:37:53,1458.0,-208.5,0.0,1253.5,22.0,100.0
2025-06-26 08:42:54,1169.0,35.5,0.0,1199.7,24.0,100.0
2025-06-26 08:47:54,506.0,756.0,0.0,1242.3,24.0,100.0
2025-06-26 08:52:55,440.0,808.3,0.0,1236.5,23.0,100.0
2025-06-26 08:57:55,389.0,849.3,0.0,1222.2,21.5,100.0
2025-06-26 09:02:55,369.0,806.4,0.0,1157.2,20.0,100.0
2025-06-26 09:07:56,365.0,-9.0,849.1,1187.4,19.0,30.2
2025-06-26 09:12:56,384.0,-10.2,864.4,1209.7,19.0,30.8
2025-06-26 09:17:57,403.0,-6.6,791.8,1165.7,19.0,34.3
2025-06-26 09:22:58,444.0,-443.2,1300.8,1279.1,18.5,0.0
2025-06-26 09:27:58,480.0,-451.0,1279.4,1293.9,18.5,2.4
2025-06-26 09:32:59,533.0,-442.8,1231.1,1294.0,18.5,6.6
2025-06-26 09:38:00,556.0,-453.8,1182.3,1265.9,19.5,8.5
2025-06-26 09:43:00,582.0,-3.1,798.6,1360.6,20.0,43.1
2025-06-26 09:48:00,571.0,-21.1,762.7,1292.7,19.5,43.1
2025-06-26 09:53:01,565.0,-2.3,738.7,1288.6,19.5,44.1
2025-06-26 09:58:01,603.0,-22.3,726.1,1284.2,19.0,44.9
2025-06-26 10:03:03,649.0,-453.0,1078.7,1253.5,20.0,15.7
2025-06-26 10:08:04,738.0,-33.6,545.0,1230.0,21.0,56.5
2025-06-26 10:13:04,829.0,-161.3,545.3,1203.8,20.5,56.4
2025-06-26 10:18:05,979.0,-8.6,291.3,1247.3,21.0,79.0
2025-06-26 10:23:05,1074.0,-54.7,275.4,1276.3,20.5,79.7
2025-06-26 10:28:05,1407.0,-414.7,281.2,1272.1,21.5,79.9
2025-06-26 10:33:07,1519.0,-237.0,0.0,1285.1,23.0,100.0
2025-06-26 10:38:08,1117.0,170.3,0.0,1278.3,23.5,100.0
2025-06-26 10:43:08,982.0,388.2,0.0,1355.2,22.0,100.0
2025-06-26 10:48:10,1008.0,333.5,0.0,1321.5,19.5,100.0
2025-06-26 10:53:11,1054.0,12.5,343.0,1400.6,19.0,77.2
2025-06-26 10:58:11,1142.0,-447.1,642.1,1328.8,19.5,53.0
2025-06-26 11:03:11,2855.0,-1816.2,308.8,1363.2,21.5,78.9
2025-06-26 11:08:12,2988.0,-1621.4,0.0,1374.1,24.0,100.0
2025-06-26 11:13:12,2678.0,-1289.1,0.0,1401.9,26.5,100.0
2025-06-26 11:18:12,2791.0,-1415.6,0.0,1385.3,29.0,100.0
2025-06-26 11:23:13,1860.0,-483.8,0.0,1374.4,31.0,100.0
2025-06-26 11:28:14,2606.0,-1259.0,0.0,1357.8,32.5,100.0
2025-06-26 11:33:15,2593.0,-1245.3,0.0,1358.2,34.5,100.0
2025-06-26 11:38:15,2580.0,-1150.0,0.0,1430.1,36.5,100.0
2025-06-26 11:43:16,2502.0,-1018.8,0.0,1485.3,38.5,100.0
2025-06-26 11:48:16,2480.0,-1085.2,0.0,1401.1,40.5,100.0
2025-06-26 11:53:17,2440.0,-1065.7,0.0,1371.6,42.0,100.0
2025-06-26 11:58:18,2282.0,-791.6,0.0,1486.4,43.5,100.0
2025-06-26 12:03:18,2323.0,-822.4,0.0,1492.0,45.5,100.0
2025-06-26 12:08:18,2356.0,-822.8,0.0,1533.2,46.5,100.0
2025-06-26 12:13:19,2295.0,-734.5,0.0,1553.5,47.5,100.0
2025-06-26 12:18:20,2380.0,-804.0,0.0,1565.4,49.0,100.0
2025-06-26 12:23:20,2350.0,-819.3,0.0,1527.9,50.5,100.0
2025-06-26 12:28:20,2302.0,-748.2,0.0,1543.0,51.5,100.0
2025-06-26 12:33:21,2378.0,-774.0,0.0,1594.6,53.5,100.0
2025-06-26 12:38:22,2437.0,-875.1,0.0,1549.3,54.5,100.0
2025-06-26 12:43:22,2349.0,-768.5,0.0,1570.2,56.0,100.0
2025-06-26 12:48:22,2438.0,-767.7,0.0,1651.4,57.0,100.0
2025-06-26 12:53:23,2457.0,-846.2,0.0,1597.6,58.5,100.0
2025-06-26 12:58:24,2549.0,-991.9,0.0,1545.8,60.0,100.0
2025-06-26 13:03:24,2516.0,-920.8,0.0,1582.1,61.5,100.0
2025-06-26 13:08:24,2538.0,-937.2,0.0,1578.0,63.0,100.0
2025-06-26 13:13:25,2453.0,-838.0,0.0,1603.8,64.5,100.0
2025-06-26 13:18:25,2520.0,-822.0,0.0,1684.8,65.5,100.0
2025-06-26 13:23:26,2550.0,-832.6,0.0,1692.8,67.0,100.0
2025-06-26 13:28:27,2567.0,-828.3,0.0,1721.4,68.5,100.0
2025-06-26 13:33:27,2652.0,-963.0,0.0,1674.5,70.0,100.0
2025-06-26 13:38:28,2722.0,-1000.1,0.0,1709.9,71.5,100.0
2025-06-26 13:43:29,2944.0,-1130.5,0.0,1799.1,73.0,100.0
2025-06-26 13:48:29,2831.0,-1042.3,0.0,1783.5,74.5,100.0
2025-06-26 13:53:30,2396.0,-644.3,0.0,1750.1,76.0,100.0
2025-06-26 13:58:32,1879.0,-167.1,0.0,1698.8,76.5,100.0
2025-06-26 14:03:32,1852.0,-189.8,0.0,1629.0,77.5,100.0
2025-06-26 14:08:33,1953.0,-259.7,0.0,1674.1,78.5,100.0
2025-06-26 14:13:33,2124.0,-444.8,0.0,1661.3,79.5,100.0
2025-06-26 14:18:34,2646.0,-973.9,0.0,1664.3,83.5,100.0
2025-06-26 14:23:34,2048.0,-362.8,0.0,1662.5,88.5,100.0
2025-06-26 14:28:35,2496.0,-836.8,0.0,1646.6,89.5,100.0
2025-06-26 14:33:36,2323.0,-658.8,0.0,1651.3,90.5,100.0
2025-06-26 14:38:37,1729.0,1.2,0.0,1708.1,90.5,100.0
2025-06-26 14:43:38,1768.0,-1.2,0.0,1746.7,90.0,100.0
2025-06-26 14:48:38,2421.0,-686.9,0.0,1721.1,90.0,100.0
2025-06-26 14:53:39,2460.0,-664.6,0.0,1785.0,91.0,100.0
2025-06-26 14:58:39,1815.0,-12.5,0.0,1810.4,91.5,100.0
2025-06-26 15:03:40,1770.0,8.2,0.0,1784.3,91.0,100.0
2025-06-26 15:08:40,1786.0,0.8,0.0,1787.8,90.5,100.0
2025-06-26 15:13:40,1720.0,-1.6,0.0,1720.1,90.5,100.0
2025-06-26 15:18:41,1753.0,0.8,0.0,1753.9,90.5,100.0
2025-06-26 15:23:42,1755.0,-0.4,0.0,1745.9,90.5,100.0
2025-06-26 15:28:43,1768.0,-3.9,0.0,1752.9,90.5,100.0
2025-06-26 15:33:43,1795.0,0.8,0.0,1791.5,90.0,100.0
2025-06-26 15:38:44,1744.0,0.8,0.0,1742.4,90.0,100.0
2025-06-26 15:43:44,1787.0,1.6,0.0,1772.8,90.0,100.0
2025-06-26 15:48:44,1745.0,0.8,0.0,1732.0,90.0,100.0
2025-06-26 15:53:45,1805.0,-2.3,0.0,1795.9,90.0,100.0
2025-06-26 15:58:45,1888.0,-1.2,0.0,1876.2,91.5,100.0
2025-06-26 16:03:46,1919.0,0.4,0.0,1901.6,90.5,100.0
2025-06-26 16:08:47,1931.0,-3.1,0.0,1929.9,90.5,100.0
2025-06-26 16:13:47,1905.0,-2.3,0.0,1898.5,90.5,100.0
2025-06-26 16:18:48,1860.0,-3.1,0.0,1857.6,90.5,100.0
2025-06-26 16:23:48,1853.0,-4.7,0.0,1837.9,90.5,100.0
2025-06-26 16:28:49,1821.0,1.2,0.0,1810.8,90.0,100.0
2025-06-26 16:33:49,1761.0,-0.4,0.0,1753.0,90.0,100.0
2025-06-26 16:38:50,1817.0,1.6,0.0,1806.3,90.0,100.0
2025-06-26 16:43:51,1794.0,3.9,0.0,1786.4,90.0,100.0
2025-06-26 16:48:51,1793.0,5.5,0.0,1792.4,90.0,100.0
2025-06-26 16:53:52,1773.0,26.6,0.0,1789.3,89.5,100.0
2025-06-26 16:58:52,1739.0,27.3,0.0,1768.6,89.5,100.0
2025-06-26 17:03:53,1719.0,84.7,0.0,1794.3,89.5,100.0
2025-06-26 17:08:53,1534.0,273.0,0.0,1795.6,88.5,100.0
2025-06-26 17:13:54,1443.0,371.4,0.0,1796.6,88.0,100.0
2025-06-26 17:18:55,1429.0,465.1,0.0,1896.9,86.5,100.0
2025-06-26 17:23:55,1335.0,496.3,0.0,1819.1,86.0,100.0
2025-06-26 17:28:56,1233.0,615.8,0.0,1842.3,85.0,100.0
2025-06-26 17:33:56,1067.0,701.0,0.0,1758.2,84.0,100.0
2025-06-26 17:38:56,997.0,750.9,0.0,1728.8,83.0,100.0
2025-06-26 17:43:57,902.0,782.6,0.0,1673.6,81.5,100.0
2025-06-26 17:48:57,775.0,1005.9,0.0,1760.5,80.0,100.0
2025-06-26 17:53:58,685.0,1029.4,0.0,1692.8,78.5,100.0
2025-06-26 17:58:58,548.0,1132.1,0.0,1655.5,76.5,100.0
2025-06-26 18:03:59,482.0,1166.8,0.0,1624.0,75.0,100.0
2025-06-26 18:09:00,390.0,1238.3,0.0,1612.0,73.0,100.0
2025-06-26 18:14:00,291.0,1341.4,0.0,1602.8,70.5,100.0
2025-06-26 18:19:01,217.0,1366.0,0.0,1546.6,68.0,100.0
2025-06-26 18:24:01,164.0,1451.5,0.0,1584.2,65.0,100.0
2025-06-26 18:29:02,117.0,1464.4,0.0,1565.4,62.5,100.0
2025-06-26 18:34:03,68.0,1551.5,0.0,1586.3,59.5,100.0
2025-06-26 18:39:03,49.0,1636.6,0.0,1647.3,57.0,100.0
2025-06-26 18:44:04,32.0,1702.6,0.0,1708.9,53.5,100.0
2025-06-26 18:49:05,17.0,1650.7,0.0,1631.2,50.0,100.0
2025-06-26 18:54:05,7.0,1711.2,0.0,1682.2,47.0,100.0
2025-06-26 18:59:06,4.0,1692.1,0.0,1658.8,44.0,100.0
2025-06-26 19:04:06,0,1658.9,81.6,1698.1,40.0,99.9
2025-06-26 19:09:07,0,377.6,1351.5,1691.6,39.0,22.1
2025-06-26 19:14:07,0,378.4,1306.6,1658.9,38.5,22.8
2025-06-26 19:19:09,0,385.0,1310.1,1654.2,36.5,22.5
2025-06-26 19:24:09,0,384.6,1250.1,1603.7,35.0,22.1
2025-06-26 19:29:10,0,397.5,1274.7,1629.7,33.0,24.0
2025-06-26 19:34:10,0,390.5,1256.4,1611.8,30.5,23.1
2025-06-26 19:39:11,0,385.8,1189.5,1539.9,29.0,23.9
2025-06-26 19:44:11,0,384.3,1234.9,1589.3,27.0,23.7
2025-06-26 19:49:12,0,387.4,1223.6,1569.8,25.5,23.7
2025-06-26 19:54:13,0,390.9,1234.9,1582.0,23.5,23.4
2025-06-26 19:59:13,0,388.6,1239.8,1585.1,22.5,23.5
2025-06-26 20:04:14,0,-5.1,1605.4,1562.3,22.5,0.0
2025-06-26 20:09:14,0,-12.1,1702.9,1644.2,22.5,0.0
2025-06-26 20:14:15,0,-0.4,1652.6,1616.7,22.5,0.0
2025-06-26 20:19:15,0,-17.2,1678.0,1627.7,23.0,0.0
2025-06-26 20:24:16,0,-8.6,1643.2,1594.9,23.5,0.0
2025-06-26 20:29:16,0,-14.1,1671.7,1625.5,23.5,0.0
2025-06-26 20:34:17,0,5.1,1578.0,1536.9,24.0,0.0
2025-06-26 20:39:17,0,-12.9,1542.9,1500.1,23.5,0.0
2025-06-26 20:44:16,0,-11.7,1512.0,1475.8,24.0,0.0
2025-06-26 20:49:17,0,-1.2,1561.5,1516.8,23.5,0.0
2025-06-26 20:54:17,0,-8.6,1563.1,1514.6,23.5,0.0
2025-06-26 20:59:17,0,-10.2,1507.7,1455.3,23.5,0.0
2025-06-26 21:04:18,0,-20.7,1492.2,1436.9,23.5,0.0
2025-06-26 21:09:18,0,-5.9,1425.3,1382.6,23.5,0.0
2025-06-26 21:14:19,0,-13.3,1448.5,1402.0,23.5,0.0
2025-06-26 21:19:20,0,-18.0,1416.6,1369.1,23.0,0.0
2025-06-26 21:24:20,0,-16.4,1427.0,1369.7,23.0,0.0
2025-06-26 21:29:21,0,-12.5,1360.5,1310.3,23.0,0.0
2025-06-26 21:34:22,0,-10.9,1467.6,1422.4,23.0,0.0
2025-06-26 21:39:22,0,-9.8,1453.3,1408.8,23.0,0.0
2025-06-26 21:44:23,0,-0.4,1383.7,1342.6,22.5,0.0
2025-06-26 21:49:23,0,-11.7,1472.1,1434.4,22.5,0.0
2025-06-26 21:54:24,0,-12.9,1454.4,1403.9,22.5,0.0
2025-06-26 21:59:24,0,-9.0,1434.7,1391.5,22.5,0.0
2025-06-26 22:04:25,0,7.8,1272.0,1242.2,22.5,0.0
2025-06-26 22:09:25,0,-10.5,1274.5,1231.4,22.5,0.0
2025-06-26 22:14:26,0,-31.2,1254.7,1205.8,22.5,0.0
2025-06-26 22:19:27,0,3.1,1245.6,1210.8,22.5,0.0
2025-06-26 22:24:27,0,-12.9,1302.1,1247.5,22.5,0.0
2025-06-26 22:29:27,0,-7.4,1250.1,1201.4,22.5,0.0
2025-06-26 22:34:28,0,1.2,1255.1,1213.7,22.0,0.0
2025-06-26 22:39:28,0,-5.9,1213.4,1173.3,22.0,0.0
2025-06-26 22:44:29,0,-6.2,1160.7,1124.5,22.5,0.0
2025-06-26 22:49:30,0,-10.5,1182.6,1139.8,22.5,0.0
2025-06-26 22:53:50,0,-5.1,1154.5,1118.9,22.5,0.0
2025-06-26 22:58:50,0,-6.6,1190.4,1144.5,22.0,0.0
2025-06-26 23:03:51,0,-8.2,1276.3,1232.6,22.0,0.0
2025-06-26 23:08:52,0,-5.9,1226.7,1183.5,22.0,0.0
2025-06-26 23:13:53,0,-7.4,1243.4,1205.2,22.0,0.0
2025-06-26 23:18:53,0,-7.0,1212.9,1173.8,22.0,0.0
2025-06-26 23:23:54,0,-15.2,1226.3,1178.9,22.5,0.0
2025-06-26 23:28:54,0,-3.9,1182.3,1146.4,22.0,0.0
2025-06-26 23:33:55,0,-5.5,1099.5,1056.9,22.0,0.0
2025-06-26 23:38:56,0,-10.2,1097.3,1050.5,22.0,0.0
2025-06-26 23:43:56,0,-19.5,1127.9,1066.2,22.0,0.0
2025-06-26 23:48:57,0,-4.7,1100.7,1062.9,22.0,0.0
2025-06-26 23:53:58,0,-7.8,1119.4,1075.8,22.0,0.0
2025-06-26 23:58:58,0,-12.1,1090.9,1044.9,22.0,0.0
2025-06-27 00:03:58,0,-11.7,1066.7,1022.1,22.0,0.0
2025-06-27 00:09:00,0,-15.6,1118.1,1076.2,22.0,0.0
2025-06-27 00:14:00,0,-9.0,1060.1,1012.7,22.0,0.0
2025-06-27 00:19:01,0,-10.2,1076.6,1025.8,22.0,0.0
2025-06-27 00:24:01,0,0.8,1069.8,1035.4,22.0,0.0
2025-06-27 00:29:01,0,-9.0,1133.9,1093.5,22.0,0.0
2025-06-27 00:34:02,0,-8.2,1162.4,1123.1,22.0,0.0
2025-06-27 00:39:02,0,-8.2,1141.8,1100.0,22.0,0.0
2025-06-27 00:44:03,0,-7.4,1136.4,1094.8,22.0,0.0
2025-06-27 00:49:04,0,-5.1,1136.9,1094.1,22.0,0.0
2025-06-27 00:54:05,0,-5.9,1106.0,1066.6,22.0,0.0
2025-06-27 00:59:06,0,-9.0,1043.0,1003.8,22.0,0.0
2025-06-27 01:04:06,0,-8.6,1043.2,1006.0,22.0,0.0
2025-06-27 01:09:07,0,-5.1,1004.8,966.8,22.0,0.0
2025-06-27 01:14:07,0,-4.7,1016.5,978.1,22.0,0.0
2025-06-27 01:19:08,0,-2.7,1037.7,1000.1,22.0,0.0
2025-06-27 01:24:08,0,-7.0,980.3,930.3,22.0,0.0
2025-06-27 01:29:09,0,-8.6,976.3,931.5,22.0,0.0
2025-06-27 01:34:09,0,-10.9,967.8,923.4,22.0,0.0
2025-06-27 01:39:10,0,-7.4,948.3,905.9,22.0,0.0
2025-06-27 01:44:11,0,-2.7,931.2,894.3,22.0,0.0
2025-06-27 01:49:11,0,-4.7,950.7,912.9,22.0,0.0
2025-06-27 01:54:12,0,-5.1,959.9,917.3,22.0,0.0
2025-06-27 01:59:12,0,-6.2,956.2,913.4,22.0,0.0
2025-06-27 02:04:13,0,-5.9,1017.7,982.8,22.0,0.0
2025-06-27 02:09:14,0,-10.5,1009.8,969.8,22.0,0.0
2025-06-27 02:14:15,0,-7.8,1028.3,991.3,22.0,0.0
2025-06-27 02:19:15,0,-7.4,1020.4,978.6,22.0,0.0
2025-06-27 02:24:16,0,-7.0,1033.4,992.5,22.0,0.0
2025-06-27 02:29:16,0,-4.3,1048.6,1007.3,22.0,0.0
2025-06-27 02:34:16,0,-6.6,952.0,916.6,22.0,0.0
2025-06-27 02:39:17,0,-3.9,989.0,942.9,21.5,0.0
2025-06-27 02:44:18,0,-7.8,951.7,913.1,22.0,0.0
2025-06-27 02:49:18,0,-6.2,930.2,890.4,22.0,0.0
2025-06-27 02:54:18,0,-8.6,915.2,873.5,22.0,0.0
2025-06-27 02:59:19,0,-6.6,903.6,867.4,22.0,0.0
2025-06-27 03:04:21,0,-6.6,950.1,906.3,22.0,0.0
2025-06-27 03:09:21,0,-11.3,964.9,923.6,21.5,0.0
2025-06-27 03:14:21,0,-4.3,963.5,924.6,21.5,0.0
2025-06-27 03:19:22,0,-7.0,978.0,933.6,21.5,0.0
2025-06-27 03:24:22,0,-9.4,969.2,924.2,22.0,0.0
2025-06-27 03:29:22,0,-16.4,951.1,901.7,22.0,0.0
2025-06-27 03:34:23,0,-16.4,952.2,903.6,22.0,0.0
2025-06-27 03:39:23,0,-26.9,1029.5,968.0,22.0,0.0
2025-06-27 03:44:24,0,-6.2,1040.8,1003.2,22.0,0.0
2025-06-27 03:49:24,0,-11.7,1019.1,976.6,21.5,0.0
2025-06-27 03:54:25,0,4.3,1090.0,1062.4,21.5,0.0
2025-06-27 03:59:25,0,9.0,1051.5,1024.0,22.0,0.0
2025-06-27 04:04:26,0,-10.2,926.8,881.2,22.0,0.0
2025-06-27 04:09:26,0,-7.8,918.3,884.5,22.0,0.0
2025-06-27 04:14:26,0,-6.6,952.2,908.6,22.0,0.0
2025-06-27 04:19:27,0,-0.8,922.2,888.4,22.0,0.0
2025-06-27 04:24:27,0,3.5,937.7,907.6,21.5,0.0
2025-06-27 04:29:28,0,-6.2,972.9,933.3,21.5,0.0
2025-06-27 04:34:29,0,-0.8,922.5,888.0,22.0,0.0
2025-06-27 04:39:29,0,-4.3,940.2,900.2,22.0,0.0
2025-06-27 04:44:29,0,-7.8,982.0,932.6,21.5,0.0
2025-06-27 04:49:29,0,-11.7,915.5,866.3,22.0,0.0
2025-06-27 04:54:30,0,-4.7,934.9,896.4,21.5,0.0
2025-06-27 04:59:30,0,-8.2,953.1,913.4,21.5,0.0
2025-06-27 05:04:31,0,-10.2,950.0,909.0,21.5,0.0
2025-06-27 05:09:32,0,-10.9,958.6,917.3,21.5,0.0
2025-06-27 05:14:32,0,-15.2,1101.2,1050.9,21.5,0.0
2025-06-27 05:19:32,0,-5.9,1083.8,1047.1,21.5,0.0
2025-06-27 05:24:32,0,-10.9,1105.3,1055.8,21.5,0.0
2025-06-27 05:29:33,0,-0.4,1107.6,1074.8,21.5,0.0
2025-06-27 05:34:33,0,-1.2,1115.7,1075.0,21.5,0.0
2025-06-27 05:39:33,0,-3.9,999.2,964.8,21.5,0.0
2025-06-27 05:44:33,0,-10.2,1024.2,976.3,21.5,0.0
2025-06-27 05:49:33,0,-15.2,1000.3,951.8,21.5,0.0
2025-06-27 05:54:34,0,1.6,1011.9,977.4,21.5,0.0
2025-06-27 05:59:35,0,-8.2,1034.8,989.7,21.5,0.0
2025-06-27 06:04:36,0,-4.3,1073.8,1040.4,21.5,0.0
2025-06-27 06:09:37,0,-12.1,1032.5,985.5,21.5,0.0
2025-06-27 06:14:37,0,-9.0,1020.8,981.7,21.5,0.0
2025-06-27 06:19:38,0,-12.5,1061.8,1010.6,21.5,0.0
2025-06-27 06:24:38,0,-14.8,1013.9,963.9,21.5,0.0
2025-06-27 06:29:38,0,-2.3,1019.7,985.1,21.5,0.0
2025-06-27 06:34:39,0,-22.3,1114.6,1056.3,21.5,0.0
2025-06-27 06:39:39,0,-13.7,1075.4,1028.8,21.5,0.0
2025-06-27 06:44:40,0,14.1,1252.2,1235.5,21.5,0.0
2025-06-27 06:49:41,0,-3.9,1281.6,1235.3,21.5,0.0
2025-06-27 06:54:41,0,2.7,1280.5,1235.1,21.5,0.0
2025-06-27 06:59:42,0,5.5,1235.8,1201.9,21.5,0.0
2025-06-27 07:04:42,0,-14.1,1245.7,1204.8,21.5,0.0
2025-06-27 07:09:42,0,-10.9,1288.8,1242.3,21.5,0.0
2025-06-27 07:14:42,0,-7.0,1237.2,1198.0,21.5,0.0
2025-06-27 07:19:43,0,-12.5,1203.5,1157.5,21.5,0.0
2025-06-27 07:24:43,0,-7.4,1190.3,1148.0,21.5,0.0
2025-06-27 07:29:44,0,-9.0,1183.9,1134.9,21.5,0.0
2025-06-27 07:34:44,17.0,1.2,1189.9,1179.6,21.5,1.0
2025-06-27 07:39:45,32.0,-11.7,1141.1,1140.8,21.5,1.6
2025-06-27 07:44:45,46.0,-2.0,1154.3,1167.7,21.5,3.3
2025-06-27 07:49:45,59.0,-16.8,1122.6,1145.6,21.5,3.9
2025-06-27 07:54:45,93.0,-12.1,1093.8,1149.8,21.5,7.2
2025-06-27 07:59:45,222.0,-7.4,1043.8,1236.8,21.5,18.0
2025-06-27 08:04:46,310.0,-16.4,899.6,1170.3,21.5,26.0
2025-06-27 08:09:47,423.0,-1.2,807.0,1209.8,21.5,35.4
2025-06-27 08:14:47,586.0,-4.3,622.7,1185.7,21.5,49.1
2025-06-27 08:19:48,735.0,-63.7,544.6,1200.7,22.0,56.7
2025-06-27 08:24:48,923.0,-13.3,341.7,1248.1,22.0,74.2
2025-06-27 08:30:08,1107.0,-45.3,167.4,1223.1,21.5,88.8
2025-06-27 08:35:08,1329.0,-94.9,0.0,1226.4,21.5,100.0
2025-06-27 08:40:08,1441.0,-207.4,0.0,1236.9,22.0,100.0
2025-06-27 08:45:09,1433.0,-196.0,0.0,1236.3,23.5,100.0
2025-06-27 08:50:09,1846.0,-679.1,0.0,1176.8,26.0,100.0
2025-06-27 08:55:10,1881.0,-690.4,0.0,1206.0,28.0,100.0
2025-06-27 09:00:10,1844.0,-669.7,0.0,1181.2,29.5,100.0
2025-06-27 09:05:11,2104.0,-874.3,0.0,1232.0,30.5,100.0
2025-06-27 09:10:12,1985.0,-808.3,0.0,1166.0,32.5,100.0
2025-06-27 09:15:12,2058.0,-833.7,0.0,1218.8,34.0,100.0
2025-06-27 09:20:12,2113.0,-898.9,0.0,1217.0,35.5,100.0
2025-06-27 09:25:12,2285.0,-1128.6,0.0,1165.5,37.5,100.0
2025-06-27 09:30:12,2273.0,-1080.5,0.0,1194.9,39.5,100.0
2025-06-27 09:35:14,2256.0,-1110.6,0.0,1146.4,41.5,100.0
2025-06-27 09:40:14,2226.0,-986.4,0.0,1242.2,43.5,100.0
2025-06-27 09:45:14,2288.0,-1042.3,0.0,1254.5,44.5,100.0
2025-06-27 09:50:14,2332.0,-1086.8,0.0,1246.8,46.5,100.0
2025-06-27 09:55:15,2380.0,-1092.6,0.0,1282.0,48.5,100.0
2025-06-27 10:00:16,2381.0,-1111.8,0.0,1260.9,50.5,100.0
2025-06-27 10:05:16,2245.0,-976.6,0.0,1256.8,52.5,100.0
2025-06-27 10:10:17,2298.0,-1014.9,0.0,1271.2,54.5,100.0
2025-06-27 10:15:17,2229.0,-949.7,0.0,1263.1,55.5,100.0
2025-06-27 10:20:17,2276.0,-1029.8,0.0,1232.6,58.0,100.0
2025-06-27 10:25:18,2292.0,-1054.8,0.0,1228.9,60.0,100.0
2025-06-27 10:30:18,2455.0,-1196.1,0.0,1249.6,61.5,100.0
2025-06-27 10:35:19,2400.0,-1102.0,0.0,1289.6,63.0,100.0
2025-06-27 10:40:19,2448.0,-1183.2,0.0,1256.9,65.0,100.0
2025-06-27 10:45:20,2510.0,-1191.8,0.0,1307.5,67.0,100.0
2025-06-27 10:50:20,2533.0,-1225.8,0.0,1298.0,69.0,100.0
2025-06-27 10:55:21,2488.0,-1096.1,0.0,1380.3,71.0,100.0
2025-06-27 11:00:21,2520.0,-1137.1,0.0,1371.5,73.0,100.0
2025-06-27 11:05:22,2565.0,-1143.0,0.0,1410.8,74.5,100.0
2025-06-27 11:10:22,2145.0,-752.1,0.0,1377.9,75.5,100.0
2025-06-27 11:15:23,2133.0,-709.2,0.0,1399.9,77.0,100.0
2025-06-27 11:20:23,2048.0,-639.3,0.0,1386.7,78.0,100.0
2025-06-27 11:25:23,2011.0,-592.8,0.0,1405.9,79.0,100.0
2025-06-27 11:30:24,1852.0,-523.7,0.0,1306.0,80.0,100.0
2025-06-27 11:35:25,1894.0,-474.1,0.0,1394.9,80.5,100.0
2025-06-27 11:40:26,1942.0,-503.4,0.0,1418.5,81.5,100.0
2025-06-27 11:45:26,1853.0,-464.3,0.0,1367.3,82.5,100.0
2025-06-27 11:50:27,1753.0,-405.7,0.0,1326.9,84.0,100.0
2025-06-27 11:55:27,1791.0,-385.4,0.0,1402.7,86.0,100.0
2025-06-27 12:00:27,1810.0,-344.8,0.0,1447.0,87.5,100.0
2025-06-27 12:05:28,1749.0,-327.6,0.0,1412.2,89.0,100.0
2025-06-27 12:10:29,1672.0,-274.9,0.0,1380.3,90.5,100.0
2025-06-27 12:15:29,1415.0,-1.6,0.0,1392.6,91.5,100.0
2025-06-27 12:20:29,1507.0,-0.8,0.0,1493.5,91.5,100.0
2025-06-27 12:25:29,1563.0,-5.5,0.0,1554.2,92.0,100.0
2025-06-27 12:30:30,1525.0,-3.1,0.0,1529.4,92.0,100.0
2025-06-27 12:35:31,1604.0,0.8,0.0,1583.4,92.0,100.0
2025-06-27 12:40:31,1605.0,-3.1,0.0,1589.6,92.0,100.0
